Time,Home Operator,SS_RSRP__PCell_,SS_RSRQ__PCell_,SS_SINR__PCell_,UL Bandwidth,DL Bandwidth,Distance to BTS,DL Layers Summary,UL Modulation,UL Carriers,Lat,Long
01/17/2025 15:49:13,M1,-95.4,-14.3,-2.6,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222658,103.848748
01/17/2025 15:49:14,M1,-96.6,-14.6,-0.6,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222662,103.84875
01/17/2025 15:49:14,M1,-95.5,-14.9,-0.8,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222662,103.84875
01/17/2025 15:49:15,M1,-96.9,-15,-2.6,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222664,103.848751
01/17/2025 15:49:15,M1,-96.5,-15.2,0.3,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222664,103.848751
01/17/2025 15:49:16,M1,-93.7,-13.4,2.4,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222665,103.84875
01/17/2025 15:49:16,M1,-93.9,-12.5,1.9,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222665,103.84875
01/17/2025 15:49:17,M1,-95.3,-13.7,0.4,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222666,103.848749
01/17/2025 15:49:17,M1,-93.6,-12.9,0.5,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222666,103.848749
01/17/2025 15:49:18,M1,-94.6,-13.6,-1.5,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222666,103.848749
01/17/2025 15:49:18,M1,-96.6,-16.5,-2.5,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222666,103.848749
01/17/2025 15:49:19,M1,-95.3,-15.4,-0.3,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222666,103.848749
01/17/2025 15:49:19,M1,-96,-14.4,0.8,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222666,103.848749
01/17/2025 15:49:20,M1,-94.7,-13.5,1.6,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222666,103.84875
01/17/2025 15:49:20,M1,-95.6,-14.1,0.4,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222666,103.84875
01/17/2025 15:49:21,M1,-96.8,-15.3,-0.5,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222666,103.84875
01/17/2025 15:49:21,M1,-95.2,-15.4,-1.9,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222666,103.84875
01/17/2025 15:49:22,M1,-96.4,-16.6,-2.3,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:22,M1,-96.3,-15.1,-2.3,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:23,M1,-97.7,-16.4,-1.2,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.848749
01/17/2025 15:49:23,M1,-97.1,-15.4,0.3,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.848749
01/17/2025 15:49:24,M1,-96.5,-14.6,-1,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:24,M1,-99.4,-15.5,-2.7,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:25,M1,-102.6,-15.2,-2.5,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:25,M1,-98.1,-14.5,-3.2,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:25,M1,-96.9,-13.7,2,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:26,M1,-97.6,-13.8,1.7,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.848749
01/17/2025 15:49:26,M1,-97.5,-13.6,1.1,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.848749
01/17/2025 15:49:27,M1,-99.2,-15.3,0.7,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.848749
01/17/2025 15:49:27,M1,-88.5,-10.5,,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.848749
01/17/2025 15:49:28,M1,-88.7,-10.5,13.2,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:28,M1,-96.3,-13.3,,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:28,M1,-96.1,-13.9,0.5,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:29,M1,-95.8,-15.2,0.6,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:29,M1,-97.1,-14.9,0.3,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:30,M1,-97.9,-15.2,-0.4,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:30,M1,-98.1,-15.2,-1.1,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:31,M1,-98.8,-15,0.4,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:31,M1,-99.3,-14,-0.7,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:32,M1,-95,-14.8,-1.8,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:32,M1,-98.3,-16,-2.5,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:33,M1,-97.6,-16,-5.6,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:33,M1,-101,-17.8,-10.8,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:34,M1,-107.7,-21.7,-13.4,100,100,,DL 2 Layers ,UL QPSK,1,1.222666,103.84875
01/17/2025 15:49:38,M1,-89.4,-10.8,,100,100,,DL 2 Layers ,UL QPSK,1,1.222667,103.84875
01/17/2025 15:49:39,M1,-93,-11.1,,100,100,,DL 2 Layers ,UL QPSK,1,1.222667,103.84875
01/17/2025 15:49:40,M1,-91.3,-11.4,,100,100,,DL 2 Layers ,UL QPSK,1,1.222667,103.84875
01/17/2025 15:49:40,M1,-90.2,-11.3,8.3,100,100,,DL 2 Layers ,UL QPSK,1,1.222667,103.84875
01/17/2025 15:49:41,M1,-89.7,-11.2,7.6,100,100,,DL 2 Layers ,UL QPSK,1,1.222668,103.848747
01/17/2025 15:49:41,M1,-85.6,-11.1,7.9,100,100,,DL 2 Layers ,UL QPSK,1,1.222668,103.848747
01/17/2025 15:49:42,M1,-85.5,-11.1,8.6,100,100,,DL 2 Layers ,UL QPSK,1,1.222669,103.848745
01/17/2025 15:49:42,M1,-84.8,-10.9,9.3,100,100,,DL 2 Layers ,UL QPSK,1,1.222669,103.848745
01/17/2025 15:49:43,M1,-84.8,-11,9.5,100,100,,DL 2 Layers ,UL QPSK,1,1.222669,103.848745
01/17/2025 15:49:43,M1,-85.7,-10.9,9.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848745
01/17/2025 15:49:44,M1,-85.9,-11,8.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848745
01/17/2025 15:49:44,M1,-86.5,-10.9,9.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848745
01/17/2025 15:49:45,M1,-86.3,-10.9,9.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848745
01/17/2025 15:49:45,M1,-86.4,-10.9,9.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848745
01/17/2025 15:49:46,M1,-85.6,-10.8,10.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848743
01/17/2025 15:49:46,M1,-85,-10.8,11,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848743
01/17/2025 15:49:47,M1,-85.1,-10.7,10.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848743
01/17/2025 15:49:47,M1,-85.9,-10.8,10.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848743
01/17/2025 15:49:48,M1,-86.5,-10.8,9.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848743
01/17/2025 15:49:48,M1,-86.5,-10.9,10,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848743
01/17/2025 15:49:49,M1,-85.5,-10.8,9.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:49,M1,-84.3,-10.7,12.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:50,M1,-83.7,-10.6,12.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:50,M1,-83.4,-10.6,12.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:51,M1,-83.1,-10.6,12.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:51,M1,-84.2,-10.6,11.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:52,M1,-85.3,-10.7,11.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:52,M1,-85.3,-10.7,11.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:53,M1,-84.1,-10.6,12.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:53,M1,-83.7,-10.6,13,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:54,M1,-83.1,-10.6,12.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:54,M1,-83.5,-10.6,13.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:55,M1,-83.3,-10.5,13.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:55,M1,-83.1,-10.6,13.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:56,M1,-82.9,-10.6,12.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:56,M1,-83.3,-10.6,12.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:57,M1,-84.2,-10.7,12.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:57,M1,-84.2,-10.6,12.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:58,M1,-83.8,-10.6,12.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:58,M1,-83.3,-10.5,12.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:59,M1,-83.4,-10.5,12.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:49:59,M1,-84.1,-10.6,11.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:00,M1,-85.2,-10.7,10.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:00,M1,-86.1,-10.7,11.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:01,M1,-85.8,-10.7,11.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:01,M1,-85.1,-10.6,12,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:02,M1,-84.2,-10.6,12.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:02,M1,-84.2,-10.6,12.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:03,M1,-83.8,-10.6,12.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:03,M1,-84.5,-10.6,11.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:04,M1,-85.7,-10.7,11,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:04,M1,-85.7,-10.8,11.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:05,M1,-85.1,-10.7,11.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:05,M1,-84.6,-10.6,12.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:06,M1,-84.8,-10.6,11.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:06,M1,-85.4,-10.7,11.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:07,M1,-85.7,-10.7,10.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:07,M1,-85.8,-10.8,11.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:08,M1,-85.2,-10.7,11.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:08,M1,-84.6,-10.7,12.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848742
01/17/2025 15:50:09,M1,-84.5,-10.7,11.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:09,M1,-85.1,-10.6,11.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:10,M1,-85.6,-10.7,10.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:10,M1,-84.6,-10.7,11.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:11,M1,-83.5,-10.7,10.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:11,M1,-84.1,-10.9,8.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:12,M1,-85.4,-11.2,6.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:12,M1,-85.9,-11.3,6.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:13,M1,-85.4,-11.3,7.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.22267,103.848741
01/17/2025 15:50:13,M1,-83.9,-11,8.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.22267,103.848741
01/17/2025 15:50:14,M1,-83.5,-10.9,8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.22267,103.848741
01/17/2025 15:50:14,M1,-84.3,-11.1,7.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.22267,103.848741
01/17/2025 15:50:15,M1,-84.8,-11.1,6.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.22267,103.848741
01/17/2025 15:50:15,M1,-85.6,-11.4,5.7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.22267,103.848741
01/17/2025 15:50:16,M1,-86.7,-11.6,5.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.22267,103.848741
01/17/2025 15:50:16,M1,-86.3,-11.5,6.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.22267,103.848741
01/17/2025 15:50:17,M1,-84.6,-11.2,6.8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.22267,103.848741
01/17/2025 15:50:17,M1,-84.6,-11.2,7.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.22267,103.848741
01/17/2025 15:50:18,M1,-85.6,-11.2,7.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:18,M1,-85.9,-11.2,7.9,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:19,M1,-85.3,-11.1,7,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:19,M1,-84.7,-11.1,7.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:20,M1,-84.6,-11.1,6.6,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:20,M1,-85.6,-11.3,5.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:21,M1,-87.1,-11.6,5.5,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:21,M1,-86.8,-11.5,5.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:22,M1,-87.2,-11.3,8,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:22,M1,-86.2,-10.9,7.3,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:23,M1,-86.3,-11.3,7.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:24,M1,-86.8,-11.1,7.4,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:24,M1,-88.3,-11.5,7.1,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:25,M1,-88,-11.4,5.2,100,100,,DL 2 Layers ,UL 64-QAM,1,1.222669,103.848741
01/17/2025 15:50:25,M1,-88.5,-11.9,4,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:26,M1,-88.5,-11.8,4.1,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:26,M1,-91,-12.6,4,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:27,M1,-92.2,-12.6,3.2,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:27,M1,-91.7,-12.7,1.7,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:28,M1,-91.4,-13,1.7,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:28,M1,-92,-13,3.4,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:29,M1,-90.4,-12.2,0.6,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:29,M1,-93.3,-13.6,2.6,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:30,M1,-92.8,-12,4.5,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:30,M1,-90.8,-11.7,5.3,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:31,M1,-91.9,-11.4,6.6,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:31,M1,-92.8,-11.5,5.1,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:32,M1,-92.7,-11.8,4.1,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:32,M1,-92.4,-12.1,4.2,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:33,M1,-91.7,-12.5,0.7,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:33,M1,-91,-13.2,2.6,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:34,M1,-90,-12,4.3,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:34,M1,-92,-12.4,5.9,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:35,M1,-91.3,-11.9,4.6,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:35,M1,-91.6,-12.1,3.2,100,100,,DL 2 Layers ,UL 16-QAM,1,1.222669,103.848741
01/17/2025 15:50:36,M1,-92.3,-12.8,1.3,100,100,,DL 2 Layers ,UL 16-QAM,1,1.22267,103.848741
01/17/2025 15:50:36,M1,-92.2,-13.8,1.3,100,100,,DL 2 Layers ,UL 16-QAM,1,1.22267,103.848741
01/17/2025 15:50:37,M1,-92,-12.7,1.5,100,100,,DL 2 Layers ,UL 16-QAM,1,1.22267,103.848741
01/17/2025 15:50:37,M1,-92.3,-12.6,0.9,100,100,,DL 2 Layers ,UL 16-QAM,1,1.22267,103.848741
01/17/2025 15:50:38,M1,-95.5,-14.5,-2.9,100,100,,DL 2 Layers ,UL 16-QAM,1,1.22267,103.848741
01/17/2025 15:50:38,M1,-96,-15.9,-2.6,100,100,,DL 2 Layers ,UL 16-QAM,1,1.22267,103.848741
01/17/2025 15:50:39,M1,-95.3,-15.5,-0.5,100,100,,DL 2 Layers ,UL 16-QAM,1,1.22267,103.848741
01/17/2025 15:50:39,M1,-92.8,-13.5,2.2,100,100,,DL 2 Layers ,UL 16-QAM,1,1.22267,103.848741
01/17/2025 15:50:40,M1,-91.1,-11.6,7.5,100,100,,DL 2 Layers ,UL 16-QAM,1,1.22267,103.848741
01/17/2025 15:50:40,M1,-90.8,-12.8,,100,100,,DL 2 Layers ,UL 16-QAM,1,1.22267,103.848741
01/17/2025 15:50:41,M1,-90.8,-12.6,3.9,100,100,,DL 2 Layers ,UL 16-QAM,1,1.22267,103.848739
01/17/2025 15:51:18,M1,-93.4,-14,-1.5,100,100,,DL 2 Layers ,UL QPSK,1,1.222669,103.848723
01/17/2025 15:51:18,M1,-91.8,-14.6,-1.5,100,100,,DL 2 Layers ,UL QPSK,1,1.222669,103.848723
01/17/2025 15:51:19,M1,-93.5,-14.8,-1.9,100,100,,DL 2 Layers ,UL QPSK,1,1.222669,103.84873
01/17/2025 15:51:19,M1,-94.9,-14.4,-1.8,100,100,,DL 2 Layers ,UL QPSK,1,1.222669,103.84873
01/17/2025 15:51:20,M1,-93.6,-10.8,-1.9,100,100,,DL 2 Layers ,UL QPSK,1,1.222669,103.848738
01/17/2025 15:51:20,M1,-94.3,-10.9,12.8,100,100,,DL 2 Layers ,UL QPSK,1,1.222669,103.848738
01/17/2025 15:51:21,M1,-93.6,-11,13,100,100,,DL 2 Layers ,UL QPSK,1,1.222671,103.848746
01/17/2025 15:51:22,M1,-86.8,-10.5,,100,100,,DL 2 Layers ,UL QPSK,1,1.222674,103.848755
01/17/2025 15:51:23,M1,-94.8,-12.1,,100,100,,DL 2 Layers ,UL QPSK,1,1.222674,103.848755
01/17/2025 15:51:24,M1,-94.5,-12.2,5,100,100,,DL 2 Layers ,UL QPSK,1,1.222679,103.848774
01/17/2025 15:51:25,M1,-98.2,-14.7,,100,100,,DL 2 Layers ,UL QPSK,1,1.222682,103.848783
01/17/2025 15:51:26,M1,-96.5,-12.8,,100,100,,DL 2 Layers ,UL QPSK,1,1.222686,103.848793
01/17/2025 15:51:28,M1,-100.7,-16.1,,100,100,,DL 2 Layers ,UL QPSK,1,1.222692,103.848806
01/17/2025 15:51:29,M1,-97,-11.7,,100,100,,DL 2 Layers ,UL QPSK,1,1.222694,103.848811
01/17/2025 15:51:32,M1,-101.6,-12.6,,100,100,,DL 2 Layers ,UL QPSK,1,1.2227,103.848814
01/17/2025 15:51:33,M1,-98.9,-12.9,,100,100,,DL 2 Layers ,UL QPSK,1,1.222703,103.848815
01/17/2025 15:51:33,M1,-97.6,-13.1,2.2,100,100,,DL 2 Layers ,UL QPSK,1,1.222703,103.848815
01/17/2025 15:51:34,M1,-96.3,-13.1,1.4,100,100,,DL 2 Layers ,UL QPSK,1,1.222705,103.848814
01/17/2025 15:51:35,M1,-98.5,-13.4,,100,100,,DL 2 Layers ,UL QPSK,1,1.222708,103.848812
01/17/2025 15:51:35,M1,-102.1,-14.9,,100,100,,DL 2 Layers ,UL QPSK,1,1.222708,103.848812
01/17/2025 15:51:36,M1,-96.9,-15.3,-3.6,100,100,,DL 2 Layers ,UL QPSK,1,1.222712,103.848807
01/17/2025 15:51:36,M1,-99.1,-16.2,-5,100,100,,DL 2 Layers ,UL QPSK,1,1.222712,103.848807
01/17/2025 15:51:37,M1,-96.7,-16.6,-2.5,100,100,,DL 2 Layers ,UL QPSK,1,1.22272,103.848796
01/17/2025 15:51:37,M1,-93.2,-14.5,1.4,100,100,,DL 2 Layers ,UL QPSK,1,1.22272,103.848796
01/17/2025 15:51:38,M1,-91.1,-13.5,0.1,100,100,,DL 2 Layers ,UL QPSK,1,1.222727,103.848782
01/17/2025 15:51:38,M1,-92.1,-14.4,0.9,100,100,,DL 2 Layers ,UL QPSK,1,1.222727,103.848782
01/17/2025 15:51:39,M1,-90.8,-13.2,1.4,100,100,,DL 2 Layers ,UL QPSK,1,1.222732,103.848771
01/17/2025 15:51:39,M1,-91.7,-13.6,2.6,100,100,,DL 2 Layers ,UL QPSK,1,1.222732,103.848771
01/17/2025 15:51:40,M1,-92.6,-12.6,3.2,100,100,,DL 2 Layers ,UL QPSK,1,1.222737,103.848758
01/17/2025 15:51:40,M1,-93.9,-13.2,-0.5,100,100,,DL 2 Layers ,UL QPSK,1,1.222737,103.848758
01/17/2025 15:51:41,M1,-95.3,-15.8,-0.7,100,100,,DL 2 Layers ,UL QPSK,1,1.222741,103.848738
01/17/2025 15:51:41,M1,-96,-14.3,-0.4,100,100,,DL 2 Layers ,UL QPSK,1,1.222741,103.848738
01/17/2025 15:51:42,M1,-97,-14.3,-3.8,100,100,,DL 2 Layers ,UL QPSK,1,1.222745,103.848716
01/17/2025 15:51:42,M1,-99.4,-16.8,-5,100,100,,DL 2 Layers ,UL QPSK,1,1.222745,103.848716
01/17/2025 15:51:42,M1,-102.6,-17,-4.8,100,100,,DL 2 Layers ,UL QPSK,1,1.222745,103.848716
01/17/2025 15:51:43,M1,-93.9,-13.2,-0.4,100,100,,DL 2 Layers ,UL QPSK,1,1.222751,103.848693
01/17/2025 15:51:43,M1,-96.6,-13.8,-0.5,100,100,,DL 2 Layers ,UL QPSK,1,1.222751,103.848693
01/17/2025 15:51:44,M1,-97.2,-14.1,-0.1,100,100,,DL 2 Layers ,UL QPSK,1,1.222753,103.848669
01/17/2025 15:51:44,M1,-95.1,-13.8,-0.4,100,100,,DL 2 Layers ,UL QPSK,1,1.222753,103.848669
01/17/2025 15:51:45,M1,-85.6,-10.5,,100,100,,DL 2 Layers ,UL QPSK,1,1.222751,103.848647
01/17/2025 15:51:45,M1,-85.4,-10.5,13.5,100,100,,DL 2 Layers ,UL QPSK,1,1.222751,103.848647
01/17/2025 15:51:46,M1,-93.4,-12.4,,100,100,,DL 2 Layers ,UL QPSK,1,1.222749,103.848623
01/17/2025 15:51:46,M1,-92.6,-12.5,2.1,100,100,,DL 2 Layers ,UL QPSK,1,1.222749,103.848623
01/17/2025 15:51:47,M1,-91.6,-12.6,0.9,100,100,,DL 2 Layers ,UL QPSK,1,1.222749,103.848596
01/17/2025 15:51:48,M1,-95,-13.6,,100,100,,DL 2 Layers ,UL QPSK,1,1.222749,103.848568
01/17/2025 15:51:50,M1,-93.5,-13.7,,100,100,,DL 2 Layers ,UL QPSK,1,1.222749,103.84854
